elev,shp,time,elb,rie
14.3,20.2,18:26:48:233,72.94,-36.78
14.54,11.94,18:26:48:374,76.57,-46.62
13.53,3.08,18:26:48:514,73.59,-48.04
16.49,7.71,18:26:48:638,70.92,-50.82
15.87,-1.37,18:26:48:766,69.16,-47.69
14.14,-3.35,18:26:48:889,68.71,-46.51
15.14,7.02,18:26:49:014,69.85,-45.33
14.51,4.98,18:26:49:145,71.74,-40.81
14.17,5.87,18:26:49:270,74.06,-31.29
12.63,16.1,18:26:49:401,75.63,-25.64
12.53,17.39,18:26:49:539,77.29,-14.61
12.48,-7.17,18:26:49:670,78.82,-5.07
14.16,-9.49,18:26:49:795,79.42,0.82
18.7,-6.24,18:26:49:919,83.73,10.73
19.39,10.54,18:26:50:040,77.38,22.42
19.74,5.59,18:26:50:169,80.04,30.79
20.23,7.88,18:26:50:295,79.85,36.84
19.94,9.38,18:26:50:420,80.41,41.51
16.87,15.45,18:26:50:554,83.5,43.34
15.56,18.72,18:26:50:686,82.11,47.66
14.95,30.44,18:26:50:810,84.02,48.79
14.7,30.49,18:26:50:942,84.46,48.59
14.75,29.32,18:26:51:077,84.99,46.04
19.66,10.2,18:26:51:208,78.79,40.6
20.89,20.33,18:26:51:349,82.03,37.43
20.68,11.85,18:26:51:480,78.28,22.15
24.34,0.04,18:26:51:608,84.41,10.41
12.88,-6.81,18:26:51:730,83.43,-3.6
12.1,32.61,18:26:51:860,80.62,-11.41
12.55,32.61,18:26:51:988,81.3,-20.54
12.82,31.72,18:26:52:117,77.96,-27.68
13.42,26.16,18:26:52:237,76.52,-32.67
12.33,13.6,18:26:52:370,79.19,-37.5
12.79,9.28,18:26:52:507,78.67,-41.27
13.21,1.05,18:26:52:633,78.82,-45.32
14.48,-0.25,18:26:52:769,76.77,-50.4
15.55,-0.97,18:26:52:903,77.27,-50.11
14.97,-2.61,18:26:53:034,77.55,-48.95
16.71,-8.89,18:26:53:166,67.22,-40.72
14.48,-4.67,18:26:53:291,79.29,-37.41
15.34,1.06,18:26:53:407,82.38,-25.47
16.76,11.59,18:26:53:534,81.64,-15.88
14.93,12.72,18:26:53:661,79.67,-8.89
15.67,-4.31,18:26:53:794,80.43,-1.24
24.11,-5.79,18:26:53:925,83.02,11.13
22.37,0.78,18:26:54:053,88.24,15.64
21.48,1.42,18:26:54:197,75.81,23.58
21.0,4.34,18:26:54:343,88.59,29.38
19.02,17.27,18:26:54:473,84.05,38.43
18.6,20.78,18:26:54:608,78.42,40.6
18.44,19.15,18:26:54:739,79.79,44.92
15.78,20.92,18:26:54:865,90.51,49.21
16.82,25.05,18:26:54:986,87.09,51.14
16.44,-3.25,18:26:55:116,91.29,36.83
18.44,20.96,18:26:55:247,85.63,44.22
19.09,11.72,18:26:55:376,90.23,38.31
20.69,13.44,18:26:55:502,77.92,30.9
20.25,2.24,18:26:55:638,84.96,12.67
17.53,-5.48,18:26:55:766,80.27,2.19
13.36,8.78,18:26:55:897,85.04,-8.24
12.81,18.41,18:26:56:022,86.28,-19.99
13.26,19.35,18:26:56:153,83.77,-27.76
14.39,16.34,18:26:56:282,78.9,-34.32
14.96,13.14,18:26:56:409,75.95,-38.57
15.73,4.78,18:26:56:537,76.94,-40.14
19.36,-1.77,18:26:56:666,71.47,-44.48
19.4,-0.71,18:26:56:794,71.98,-51.07
19.15,1.06,18:26:56:920,67.91,-54.51
18.84,0.73,18:26:57:054,72.97,-51.35
16.82,-5.32,18:26:57:193,75.03,-50.77
16.64,-6.84,18:26:57:336,75.57,-47.18
16.35,-7.36,18:26:57:476,75.89,-38.77
16.37,0.34,18:26:57:606,79.36,-27.46
16.07,4.98,18:26:57:734,80.68,-17.28
17.72,-8.65,18:26:57:858,79.81,-5.6
18.94,-14.87,18:26:57:982,81.72,4.57
22.11,14.0,18:26:58:120,79.76,19.41
21.11,10.54,18:26:58:248,75.91,27.2
21.89,10.34,18:26:58:378,79.34,35.99
21.2,10.46,18:26:58:497,80.78,40.95
19.24,20.63,18:26:58:620,77.62,44.88
18.41,8.99,18:26:58:758,86.83,46.55
14.61,31.53,18:26:58:893,80.41,49.73
16.93,0.45,18:26:59:025,89.03,45.22
15.65,18.35,18:26:59:165,81.35,45.57
17.04,8.54,18:26:59:293,86.32,41.99
20.26,10.37,18:26:59:424,72.51,32.55
21.23,14.15,18:26:59:544,77.87,23.06
23.97,57.69,18:26:59:667,56.24,13.8
11.12,2.52,18:26:59:795,81.13,-2.62
11.93,38.64,18:26:59:923,78.16,-12.56
13.84,41.48,18:27:00:052,77.8,-25.66
14.68,33.87,18:27:00:196,76.0,-31.15
14.59,29.67,18:27:00:322,75.74,-37.9
14.25,26.4,18:27:00:446,73.67,-37.34
14.31,22.54,18:27:00:589,73.5,-40.03
15.8,21.86,18:27:00:726,74.41,-47.34
15.1,16.37,18:27:00:858,74.69,-46.26
16.16,9.56,18:27:00:990,73.42,-49.91
14.56,7.1,18:27:01:110,76.74,-48.68
15.93,4.84,18:27:01:249,77.82,-29.32
15.44,8.1,18:27:01:386,73.5,-41.1
15.03,11.31,18:27:01:513,77.17,-23.81
15.31,16.17,18:27:01:644,83.29,-13.09
13.76,14.17,18:27:01:767,78.97,-0.64
23.15,4.97,18:27:01:892,82.22,14.72
21.59,12.22,18:27:02:028,74.34,23.71
22.34,6.91,18:27:02:155,82.46,30.36
20.72,-5.67,18:27:02:287,93.74,33.19
19.21,7.55,18:27:02:413,93.16,39.39
18.33,22.66,18:27:02:536,88.78,44.35
17.63,32.67,18:27:02:657,86.43,48.27
17.23,24.95,18:27:02:783,88.34,45.8
16.8,21.61,18:27:02:924,90.28,43.67
17.47,14.62,18:27:03:054,90.53,39.51
21.6,21.69,18:27:03:186,84.77,33.26
20.38,8.94,18:27:03:315,80.66,19.17
13.88,14.1,18:27:03:440,77.08,6.63
9.49,4.38,18:27:03:569,82.21,-5.39
11.29,31.61,18:27:03:690,80.32,-11.85
11.55,33.9,18:27:03:832,80.8,-21.36
12.75,31.11,18:27:03:973,76.72,-28.28
12.89,19.34,18:27:04:106,77.76,-33.37
12.35,7.91,18:27:04:237,79.42,-41.42
15.4,-11.85,18:27:04:359,77.63,-47.91
14.72,-12.34,18:27:04:488,78.27,-48.81
13.58,-6.87,18:27:04:614,77.98,-46.57
13.9,-5.88,18:27:04:739,77.08,-46.32
14.34,-0.64,18:27:04:870,76.11,-39.4
14.22,8.44,18:27:05:006,78.33,-30.01
13.79,9.11,18:27:05:133,80.57,-21.57
14.06,-5.52,18:27:05:264,80.76,-9.5
16.91,-16.49,18:27:05:396,85.04,0.61
20.59,-5.38,18:27:05:529,85.42,11.93
19.98,-1.57,18:27:05:664,86.01,19.87
21.29,5.27,18:27:05:792,84.76,31.85
21.63,8.98,18:27:05:913,83.42,35.52
20.55,13.69,18:27:06:034,86.57,41.6
19.45,11.55,18:27:06:158,85.36,41.36
17.11,22.95,18:27:06:285,85.89,46.1
16.67,27.95,18:27:06:408,86.0,47.95
17.89,18.76,18:27:06:534,87.71,46.82
18.06,10.71,18:27:06:666,93.89,38.27
20.66,15.74,18:27:06:802,76.85,37.36
20.66,12.66,18:27:06:934,74.83,30.25
19.62,-10.82,18:27:07:069,89.64,11.53
11.78,-0.45,18:27:07:201,76.38,2.39
10.93,3.98,18:27:07:323,78.54,-4.36
11.48,27.72,18:27:07:444,78.11,-12.84
11.93,30.32,18:27:07:592,78.16,-20.0
14.2,29.1,18:27:07:721,76.09,-26.77
15.12,21.91,18:27:07:852,75.95,-35.42
13.99,14.46,18:27:07:980,76.67,-38.6
12.95,7.91,18:27:08:108,77.44,-43.7
13.11,9.77,18:27:08:236,77.51,-42.9
14.33,11.16,18:27:08:370,75.65,-42.36
14.44,12.52,18:27:08:504,75.9,-38.75
14.73,12.58,18:27:08:641,78.78,-32.45
14.88,15.11,18:27:08:768,82.49,-17.49
10.45,-8.38,18:27:08:903,85.36,-6.55
12.82,-19.44,18:27:09:032,85.8,2.7
21.19,-3.0,18:27:09:157,89.91,15.1
19.41,8.57,18:27:09:277,74.95,22.81
19.02,6.4,18:27:09:404,79.86,27.72
20.17,8.49,18:27:09:537,83.16,35.74
19.6,19.79,18:27:09:678,80.3,43.53
17.68,6.76,18:27:09:805,89.86,39.39
17.22,3.73,18:27:09:940,93.62,38.64
18.19,9.71,18:27:10:069,88.56,41.37
17.27,11.72,18:27:10:208,86.12,41.36
17.81,22.74,18:27:10:358,82.54,42.1
20.41,11.24,18:27:10:492,80.75,33.8
20.98,7.39,18:27:10:646,83.08,28.52
20.99,35.29,18:27:10:774,71.02,24.36
20.77,-1.75,18:27:10:905,85.37,14.19
7.42,-10.47,18:27:11:035,85.63,-1.31
8.78,-6.58,18:27:11:153,85.08,-5.76
8.21,18.92,18:27:11:284,86.07,-12.34
8.64,7.55,18:27:11:416,92.55,-17.78
9.31,13.96,18:27:11:538,78.47,-26.28
10.37,4.76,18:27:11:668,84.59,-29.9
11.29,-0.56,18:27:11:788,82.94,-34.26
12.01,-9.01,18:27:11:911,80.15,-40.62
12.41,-17.79,18:27:12:035,79.66,-45.9
12.78,-18.39,18:27:12:174,78.39,-49.11
12.73,-23.57,18:27:12:308,78.79,-50.49
13.15,-24.13,18:27:12:440,79.36,-47.58
13.48,-21.3,18:27:12:572,79.7,-45.5
14.35,-15.91,18:27:12:699,83.28,-38.09
15.63,-6.29,18:27:12:829,84.56,-31.03
15.86,-5.32,18:27:12:955,86.38,-15.21
15.72,4.52,18:27:13:081,85.43,-12.84
18.0,-15.51,18:27:13:222,81.74,1.54
23.53,-1.57,18:27:13:365,82.36,16.94
23.24,3.5,18:27:13:492,84.69,27.1
22.36,-1.68,18:27:13:619,87.8,30.85
21.5,4.46,18:27:13:743,83.2,34.07
21.91,8.72,18:27:13:865,83.94,35.77
21.34,11.62,18:27:14:002,88.89,40.94
19.03,6.69,18:27:14:140,88.37,40.79
19.63,9.93,18:27:14:274,87.62,47.29
19.76,6.22,18:27:14:409,89.02,40.73
20.15,16.31,18:27:14:539,81.67,40.01
21.29,6.81,18:27:14:676,82.06,33.93
23.04,3.0,18:27:14:802,83.39,27.11
22.0,4.23,18:27:14:922,90.51,16.31
24.64,-4.2,18:27:15:054,84.87,11.26
13.89,-4.6,18:27:15:184,83.26,-3.88
11.04,17.45,18:27:15:314,83.18,-14.15
11.72,21.54,18:27:15:440,83.54,-20.56
11.4,21.18,18:27:15:572,81.15,-28.87
11.72,18.04,18:27:15:702,80.79,-30.66
11.67,13.08,18:27:15:844,78.53,-35.44
12.19,3.18,18:27:15:986,78.09,-37.56
11.94,-8.57,18:27:16:123,78.17,-42.77
11.76,-19.54,18:27:16:246,79.68,-49.15
11.68,-22.23,18:27:16:380,78.98,-48.62
13.59,-41.62,18:27:16:501,83.44,-45.81
12.47,-31.98,18:27:16:639,81.31,-46.99
12.07,-22.14,18:27:16:769,79.98,-44.14
15.31,-1.54,18:27:16:912,80.32,-35.35
15.41,1.32,18:27:17:041,81.62,-19.27
15.21,5.27,18:27:17:164,84.56,-17.44
16.76,-23.81,18:27:17:290,85.53,-9.86
17.23,-13.03,18:27:17:408,84.66,0.18
21.9,-14.97,18:27:17:539,86.81,10.4
22.94,5.69,18:27:17:665,83.5,24.3
23.98,-3.36,18:27:17:790,84.0,28.89
21.04,2.92,18:27:17:911,83.91,36.68
18.54,16.32,18:27:18:039,79.83,42.15
18.95,23.4,18:27:18:175,77.81,47.92
20.02,19.25,18:27:18:300,91.93,49.97
18.21,22.25,18:27:18:432,86.92,50.47
16.42,14.78,18:27:18:560,91.53,47.11
18.24,14.58,18:27:18:679,88.38,44.44
19.14,18.45,18:27:18:816,83.45,41.45
20.67,14.35,18:27:18:952,79.6,37.61
19.41,-13.49,18:27:19:075,83.57,18.94
20.01,-35.35,18:27:19:209,97.65,8.81
20.1,-32.96,18:27:19:335,96.95,6.67
6.06,19.56,18:27:19:465,78.84,-1.94
8.38,56.17,18:27:19:587,79.19,-7.82
9.62,42.59,18:27:19:719,79.88,-15.68
9.89,35.22,18:27:19:882,71.2,-26.99
12.1,21.48,18:27:20:013,79.9,-37.19
12.69,7.55,18:27:20:136,78.36,-44.59
15.39,2.26,18:27:20:259,75.99,-48.22
15.66,-0.78,18:27:20:383,70.63,-51.99
14.0,-3.72,18:27:20:509,75.54,-50.04
14.48,1.78,18:27:20:641,75.67,-50.12
13.95,2.59,18:27:20:771,76.7,-46.02
13.6,2.29,18:27:20:902,79.64,-43.11
14.44,7.53,18:27:21:049,78.75,-33.02
14.56,15.21,18:27:21:167,81.47,-22.24
13.68,25.25,18:27:21:291,80.37,-14.23
11.42,8.23,18:27:21:419,79.74,-3.02
22.78,0.54,18:27:21:555,88.02,15.25
19.97,8.84,18:27:21:693,79.54,23.89
18.25,-11.4,18:27:21:840,93.41,27.54
17.54,31.94,18:27:21:977,79.27,40.73
14.58,20.25,18:27:22:103,82.35,43.47
15.43,27.47,18:27:22:230,86.28,45.49
16.38,41.29,18:27:22:376,85.34,52.69
14.89,28.4,18:27:22:503,88.63,49.73
15.31,16.25,18:27:22:638,90.89,46.97
16.0,3.64,18:27:22:770,94.89,41.66
17.03,28.71,18:27:22:897,85.2,43.84
21.35,25.8,18:27:23:042,83.22,39.97
20.44,18.34,18:27:23:171,76.88,27.09
20.19,12.1,18:27:23:304,79.82,18.14
11.28,-28.49,18:27:23:432,85.2,1.79
7.58,-4.28,18:27:23:554,84.13,-5.39
12.41,27.81,18:27:23:689,82.49,-13.66
12.1,19.61,18:27:23:818,81.11,-26.47
12.26,13.07,18:27:23:952,79.6,-35.66
13.04,8.3,18:27:24:091,79.13,-44.57
14.42,2.52,18:27:24:216,76.61,-45.02
15.87,2.1,18:27:24:344,75.13,-47.61
16.37,4.37,18:27:24:466,74.44,-47.08
16.41,5.07,18:27:24:596,74.81,-46.25
15.02,0.69,18:27:24:723,75.75,-44.3
14.37,-1.09,18:27:24:863,76.6,-41.51
14.41,1.6,18:27:25:002,81.46,-24.93
13.09,18.24,18:27:25:134,79.06,-23.54
12.94,29.51,18:27:25:268,85.38,-10.06
9.8,13.06,18:27:25:402,79.35,-0.8
7.94,-23.23,18:27:25:529,85.65,2.35
19.99,16.25,18:27:25:662,76.95,25.89
18.0,7.97,18:27:25:787,82.49,29.46
17.79,17.55,18:27:25:930,83.22,39.04
17.37,17.63,18:27:26:057,90.16,40.63
16.18,29.93,18:27:26:178,81.44,45.56
15.14,31.08,18:27:26:314,84.42,46.94
14.75,33.87,18:27:26:448,87.95,50.78
16.14,33.56,18:27:26:579,90.46,49.69
16.25,18.27,18:27:26:708,88.8,45.22
17.56,18.85,18:27:26:855,75.8,35.94
20.22,22.64,18:27:26:979,70.44,27.42
18.78,19.28,18:27:27:100,77.71,17.17
7.42,-14.54,18:27:27:226,79.88,-2.49
9.85,19.66,18:27:27:357,78.75,-7.16
12.9,28.24,18:27:27:486,78.38,-17.06
15.26,28.66,18:27:27:615,76.87,-26.97
15.66,20.78,18:27:27:745,75.99,-32.07
14.39,19.86,18:27:27:871,75.74,-34.85
13.41,21.27,18:27:28:011,74.97,-41.52
12.09,13.45,18:27:28:141,75.29,-46.66
13.57,17.09,18:27:28:277,73.37,-47.31
14.28,6.31,18:27:28:413,74.79,-44.64
15.06,11.07,18:27:28:540,73.56,-43.29
12.72,6.52,18:27:28:658,74.31,-41.14
14.1,13.51,18:27:28:790,75.47,-40.19
16.52,17.29,18:27:28:922,79.32,-31.6
16.38,24.97,18:27:29:045,80.8,-22.02
14.96,31.74,18:27:29:170,82.15,-10.42
12.25,4.53,18:27:29:310,84.11,-3.05
29.28,5.3,18:27:29:448,85.15,16.55
22.15,12.38,18:27:29:580,79.38,20.82
20.16,-23.63,18:27:29:709,102.22,20.74
19.62,22.39,18:27:29:846,83.15,38.41
16.48,12.85,18:27:29:968,95.09,36.61
17.37,35.66,18:27:30:089,92.28,45.1
18.14,44.5,18:27:30:220,87.47,53.18
18.85,43.56,18:27:30:365,87.53,53.85
17.78,42.1,18:27:30:499,90.41,51.2
18.2,23.45,18:27:30:624,92.21,43.61
21.17,22.54,18:27:30:757,85.62,35.62
21.87,12.14,18:27:30:884,76.21,26.59
20.78,0.28,18:27:31:011,87.05,15.67
11.9,3.33,18:27:31:136,84.78,2.46
8.94,0.08,18:27:31:268,86.94,-3.56
10.83,16.35,18:27:31:404,84.93,-11.28
10.73,15.4,18:27:31:535,69.67,-18.44
11.51,12.12,18:27:31:666,80.84,-30.74
12.43,7.14,18:27:31:788,80.78,-32.99
12.85,-1.63,18:27:31:921,80.05,-38.54
12.63,-6.15,18:27:32:043,79.89,-46.0
12.88,-14.17,18:27:32:169,79.76,-45.33
12.3,-12.68,18:27:32:306,81.34,-46.55
12.16,-15.82,18:27:32:441,81.67,-46.4
12.4,-11.28,18:27:32:573,80.46,-46.5
12.9,-10.21,18:27:32:721,80.27,-44.87
13.22,-8.22,18:27:32:847,81.12,-39.0
13.46,1.63,18:27:32:976,83.73,-31.58
12.77,13.25,18:27:33:102,75.29,-18.57
12.25,13.95,18:27:33:233,84.68,-15.72
10.75,-6.69,18:27:33:371,85.3,-5.36
10.42,-16.33,18:27:33:491,83.45,-2.29
9.65,-9.61,18:27:33:625,82.67,-0.6
11.22,-13.94,18:27:33:751,81.21,3.35
10.54,3.38,18:27:33:872,80.85,1.52
10.24,-8.34,18:27:34:001,80.61,3.34
10.28,-10.93,18:27:34:127,83.28,0.44
10.92,-11.42,18:27:34:251,83.67,0.87
10.51,-12.52,18:27:34:371,83.67,1.05
10.18,-16.0,18:27:34:503,81.34,3.5
10.51,-15.64,18:27:34:638,81.21,3.49
10.71,-14.58,18:27:34:780,80.9,3.33
10.22,-3.81,18:27:34:907,81.45,0.79
10.07,-14.41,18:27:35:032,81.2,2.65
10.26,-16.41,18:27:35:149,84.26,1.43
11.22,-16.7,18:27:35:271,82.04,3.14
11.54,-17.18,18:27:35:383,84.42,0.91
10.14,-7.15,18:27:35:496,79.11,3.05
10.32,-8.62,18:27:35:610,80.24,2.54
10.53,-14.29,18:27:35:731,80.74,2.37
10.86,-10.6,18:27:35:855,80.27,2.55
10.8,-14.19,18:27:35:967,80.81,2.49
12.22,26.68,18:27:36:089,73.47,2.78
11.29,-3.78,18:27:36:211,80.58,1.61
11.91,-5.25,18:27:36:327,78.81,4.62
12.27,-13.58,18:27:36:442,81.13,3.31
