elev,shp,time,elb,rie
21.47,16.3,15:32:55:624,86.61,42.86
20.69,26.5,15:32:55:744,83.81,45.74
17.73,39.43,15:32:55:867,73.03,46.32
18.47,46.87,15:32:55:986,77.51,50.19
18.37,44.13,15:32:56:110,81.12,52.6
19.47,32.85,15:32:56:223,88.62,55.25
18.39,46.06,15:32:56:339,76.72,55.77
17.92,53.04,15:32:56:459,76.57,55.77
18.06,49.59,15:32:56:576,81.29,55.61
20.64,-15.23,15:32:56:702,98.78,37.15
17.82,35.86,15:32:56:827,77.59,46.24
19.48,25.8,15:32:56:944,83.16,41.91
23.72,-9.02,15:32:57:060,96.55,25.24
26.54,-7.03,15:32:57:180,94.78,24.01
18.87,11.91,15:32:57:296,79.53,15.62
13.81,16.02,15:32:57:414,84.73,8.2
11.56,22.53,15:32:57:528,79.84,-2.38
4.85,23.99,15:32:57:649,85.21,-16.92
3.86,-21.94,15:32:57:761,89.98,-21.61
12.76,15.11,15:32:57:893,71.8,-16.97
6.04,-78.46,15:32:58:017,95.91,-32.79
14.11,3.85,15:32:58:135,73.19,-27.49
14.29,2.66,15:32:58:249,73.59,-31.13
14.54,0.78,15:32:58:376,74.58,-36.22
16.58,0.78,15:32:58:507,73.23,-37.48
17.14,-4.84,15:32:58:632,73.87,-42.75
18.79,-3.12,15:32:58:753,73.29,-44.85
21.18,-2.61,15:32:58:876,71.85,-46.0
19.86,-7.75,15:32:59:003,73.54,-46.96
15.38,-14.74,15:32:59:127,84.49,-50.41
15.72,-17.58,15:32:59:250,85.82,-48.9
18.2,-8.96,15:32:59:378,76.35,-43.84
19.23,1.35,15:32:59:506,73.33,-36.77
17.38,-0.51,15:32:59:633,72.82,-29.73
16.36,-0.1,15:32:59:751,72.84,-25.21
15.2,3.67,15:32:59:870,70.44,-19.39
14.03,5.88,15:32:59:997,68.97,-16.56
6.73,10.24,15:33:00:119,80.21,-24.56
5.61,5.22,15:33:00:256,82.85,-19.57
10.54,13.38,15:33:00:383,77.87,-5.73
11.22,7.46,15:33:00:499,78.8,1.77
14.24,4.21,15:33:00:612,78.07,13.91
20.41,8.09,15:33:00:730,73.4,22.35
19.19,16.43,15:33:00:848,74.71,26.07
17.65,20.06,15:33:00:968,72.88,29.08
16.85,24.18,15:33:01:090,75.94,34.44
16.45,27.26,15:33:01:212,74.23,36.66
15.89,31.96,15:33:01:329,72.79,39.57
17.37,22.08,15:33:01:449,82.93,42.79
15.9,35.49,15:33:01:571,77.19,45.67
16.07,34.16,15:33:01:691,79.59,47.63
15.89,33.91,15:33:01:817,80.13,47.56
16.28,39.29,15:33:01:932,76.76,48.42
16.56,34.64,15:33:02:047,78.16,48.62
16.8,25.0,15:33:02:174,81.36,46.84
17.54,23.23,15:33:02:297,83.53,45.51
20.28,16.75,15:33:02:424,86.22,43.32
21.39,8.53,15:33:02:539,88.95,39.39
23.31,6.02,15:33:02:655,86.82,32.76
19.84,17.09,15:33:02:781,79.04,25.9
19.9,10.01,15:33:02:901,88.17,18.11
3.26,-74.75,15:33:03:023,103.51,-9.29
3.54,47.71,15:33:03:139,92.13,-13.51
4.4,24.51,15:33:03:254,86.22,-16.51
4.54,21.73,15:33:03:373,85.77,-20.21
3.83,-49.95,15:33:03:494,91.63,-25.18
3.61,-50.9,15:33:03:615,91.45,-28.24
13.51,9.95,15:33:03:736,69.96,-23.67
13.7,7.0,15:33:03:858,70.1,-28.96
13.92,3.65,15:33:03:985,71.94,-32.48
14.65,1.03,15:33:04:102,72.9,-37.13
16.05,-2.07,15:33:04:228,72.99,-40.49
17.45,-2.64,15:33:04:349,71.91,-41.32
17.75,-4.31,15:33:04:481,71.99,-41.68
18.09,-4.17,15:33:04:601,71.86,-41.65
17.74,-5.03,15:33:04:724,71.86,-42.14
17.83,0.81,15:33:04:851,70.06,-41.28
17.77,1.08,15:33:04:982,69.68,-39.02
16.63,-0.42,15:33:05:110,71.43,-34.19
15.67,-0.59,15:33:05:229,70.98,-28.65
15.19,1.37,15:33:05:352,70.01,-24.64
14.33,2.51,15:33:05:479,69.06,-18.42
6.24,-4.77,15:33:05:601,81.37,-24.77
10.15,6.89,15:33:05:723,69.09,-10.74
10.41,7.01,15:33:05:845,73.83,-3.63
10.83,2.8,15:33:05:968,75.52,5.56
13.78,1.84,15:33:06:089,78.48,14.06
16.19,3.3,15:33:06:213,82.38,15.45
25.68,-1.01,15:33:06:334,96.03,27.73
22.15,15.7,15:33:06:448,87.45,33.48
24.12,2.96,15:33:06:567,88.06,34.18
25.47,-6.69,15:33:06:692,94.41,34.53
22.22,6.94,15:33:06:809,88.25,38.91
16.72,37.15,15:33:06:925,71.14,39.92
19.8,14.18,15:33:07:040,86.61,41.32
19.2,22.77,15:33:07:161,85.59,44.1
16.27,40.03,15:33:07:287,71.19,44.11
16.06,41.41,15:33:07:404,69.55,45.5
16.06,41.68,15:33:07:531,68.56,47.39
16.72,43.78,15:33:07:655,75.11,50.35
15.84,46.31,15:33:07:770,70.17,49.48
14.09,31.48,15:33:07:885,86.56,43.95
15.98,41.83,15:33:08:007,80.72,48.66
17.09,29.9,15:33:08:136,83.52,46.05
19.41,11.0,15:33:08:258,86.1,40.31
22.92,-0.19,15:33:08:376,86.9,32.35
18.87,15.2,15:33:08:504,70.55,23.16
24.56,24.68,15:33:08:635,87.83,25.69
16.02,10.5,15:33:08:758,86.2,10.24
11.67,22.43,15:33:08:877,81.5,-2.35
5.22,16.88,15:33:08:994,84.74,-20.86
7.99,-65.7,15:33:09:119,98.96,-23.23
8.45,-68.55,15:33:09:241,99.91,-27.18
14.3,17.77,15:33:09:365,71.71,-24.16
14.31,12.44,15:33:09:494,71.45,-28.06
14.66,9.95,15:33:09:617,71.53,-32.02
14.94,10.06,15:33:09:743,71.82,-35.61
15.52,5.59,15:33:09:860,72.35,-37.75
16.57,2.94,15:33:09:991,72.31,-39.28
13.37,-5.66,15:33:10:114,81.59,-43.41
13.48,-7.14,15:33:10:236,82.45,-45.39
14.36,-9.18,15:33:10:356,82.83,-45.04
18.89,0.59,15:33:10:483,72.71,-42.7
19.95,1.09,15:33:10:607,70.6,-42.18
20.51,0.17,15:33:10:737,70.09,-42.6
20.55,0.16,15:33:10:866,69.88,-42.11
20.51,0.0,15:33:10:986,70.05,-41.26
17.32,-6.09,15:33:11:121,76.59,-40.5
17.81,-1.47,15:33:11:253,74.51,-34.44
16.94,-3.86,15:33:11:383,74.11,-27.98
16.23,-3.93,15:33:11:501,71.94,-21.97
15.43,-3.95,15:33:11:629,68.75,-17.17
8.55,-4.84,15:33:11:761,81.52,-20.72
6.91,-9.75,15:33:11:881,81.62,-19.32
12.22,-2.64,15:33:12:009,76.93,-2.0
15.71,-7.52,15:33:12:134,74.51,12.59
22.37,-2.4,15:33:12:255,83.86,16.09
22.17,3.38,15:33:12:373,74.54,23.55
26.88,-8.24,15:33:12:507,86.11,25.66
25.59,-3.01,15:33:12:628,89.12,31.31
26.01,-5.31,15:33:12:747,92.22,31.62
22.73,4.68,15:33:12:871,89.93,39.02
22.51,3.95,15:33:12:997,90.71,39.88
21.92,6.34,15:33:13:117,89.61,40.77
21.39,7.46,15:33:13:234,90.0,42.07
19.14,15.53,15:33:13:358,87.06,44.14
18.82,18.0,15:33:13:476,86.68,45.24
16.32,29.0,15:33:13:599,80.85,45.82
15.79,35.17,15:33:13:726,75.3,48.6
15.71,33.89,15:33:13:849,73.29,48.63
16.56,37.52,15:33:13:966,78.22,51.02
16.12,31.9,15:33:14:079,74.46,48.68
22.45,-7.73,15:33:14:196,96.03,38.87
19.89,2.95,15:33:14:327,91.28,37.58
17.39,23.51,15:33:14:452,77.22,35.71
18.18,19.1,15:33:14:568,77.5,25.0
25.73,-0.91,15:33:14:694,95.2,25.68
23.91,4.56,15:33:14:817,91.53,17.74
16.14,2.53,15:33:14:932,89.3,10.61
11.32,11.69,15:33:15:057,84.82,-4.69
10.66,20.31,15:33:15:175,81.26,-7.82
7.83,30.13,15:33:15:293,76.8,-20.03
5.03,-60.65,15:33:15:411,94.04,-23.95
5.14,-61.98,15:33:15:536,95.57,-27.01
6.04,-69.61,15:33:15:664,95.62,-30.03
14.33,12.31,15:33:15:784,70.23,-23.61
14.41,9.77,15:33:15:908,70.01,-28.82
14.57,5.66,15:33:16:031,71.51,-35.05
15.61,3.95,15:33:16:150,70.88,-36.57
17.41,4.71,15:33:16:279,71.4,-39.2
17.98,2.8,15:33:16:400,70.16,-40.58
18.73,4.27,15:33:16:517,68.43,-41.2
19.13,5.08,15:33:16:645,68.17,-40.86
18.81,4.71,15:33:16:776,68.18,-36.79
17.58,2.63,15:33:16:901,69.72,-29.43
16.65,3.44,15:33:17:027,70.13,-22.26
15.92,4.87,15:33:17:151,67.99,-15.43
7.99,16.69,15:33:17:274,78.82,-19.5
11.86,2.66,15:33:17:396,77.03,-2.43
16.22,-1.86,15:33:17:529,81.68,10.69
21.31,3.49,15:33:17:650,79.79,22.57
26.73,-1.66,15:33:17:765,93.22,28.71
23.76,7.78,15:33:17:881,88.43,34.47
24.71,1.52,15:33:17:998,91.4,37.39
22.25,9.23,15:33:18:123,88.61,40.15
20.58,14.68,15:33:18:250,86.53,43.16
16.22,32.7,15:33:18:364,72.08,45.55
16.51,39.98,15:33:18:479,76.43,50.01
16.3,30.72,15:33:18:603,81.39,49.53
17.62,35.03,15:33:18:721,80.44,53.32
20.28,19.49,15:33:18:848,84.71,52.74
17.59,30.94,15:33:18:968,81.05,52.2
17.4,25.5,15:33:19:094,82.99,48.99
19.23,16.88,15:33:19:214,86.07,45.59
20.98,10.75,15:33:19:331,87.75,42.64
21.45,8.58,15:33:19:449,83.24,37.75
25.07,-2.93,15:33:19:568,91.32,30.93
18.11,9.42,15:33:19:688,75.49,16.84
14.22,2.49,15:33:19:812,73.28,10.94
6.36,17.39,15:33:19:931,89.38,-11.51
8.73,29.28,15:33:20:049,81.68,-17.13
7.16,-56.2,15:33:20:166,91.97,-23.41
7.25,-60.84,15:33:20:290,92.48,-28.93
14.43,8.75,15:33:20:417,70.16,-24.55
14.65,7.44,15:33:20:556,70.81,-29.73
15.19,6.75,15:33:20:682,70.81,-34.64
17.22,8.87,15:33:20:806,69.22,-39.27
20.25,12.07,15:33:20:927,66.2,-42.54
20.92,11.36,15:33:21:051,65.72,-47.32
16.11,3.63,15:33:21:176,76.89,-51.9
15.12,-1.89,15:33:21:296,79.68,-51.46
15.73,0.67,15:33:21:430,77.67,-51.68
19.26,4.79,15:33:21:553,70.84,-49.44
20.6,6.36,15:33:21:678,67.84,-47.51
21.01,6.85,15:33:21:795,67.32,-44.02
21.06,7.24,15:33:21:912,67.69,-39.5
18.9,4.13,15:33:22:037,68.62,-32.2
17.1,2.84,15:33:22:161,70.56,-26.69
16.56,3.12,15:33:22:286,70.22,-22.56
15.8,1.85,15:33:22:416,69.08,-17.26
8.71,-0.45,15:33:22:540,79.19,-22.19
6.24,-11.09,15:33:22:663,81.49,-19.81
12.47,3.85,15:33:22:781,78.1,-7.32
13.59,-3.8,15:33:22:899,83.88,5.24
19.18,-1.8,15:33:23:022,89.76,17.11
19.28,2.77,15:33:23:142,84.72,21.23
24.09,-2.1,15:33:23:255,89.71,25.59
26.59,-9.3,15:33:23:374,85.5,29.18
24.16,-5.18,15:33:23:498,91.75,29.67
24.35,-5.76,15:33:23:622,92.69,33.13
23.07,-2.53,15:33:23:742,91.17,36.93
21.31,2.48,15:33:23:865,89.96,38.76
20.27,4.54,15:33:23:986,89.72,39.13
16.98,18.27,15:33:24:107,82.5,40.2
17.17,18.9,15:33:24:228,83.78,42.19
17.35,18.56,15:33:24:340,85.04,43.19
15.91,28.14,15:33:24:459,75.38,44.77
15.64,35.89,15:33:24:593,77.14,47.52
15.36,34.22,15:33:24:719,73.12,47.68
15.63,37.47,15:33:24:838,75.69,49.56
15.55,37.41,15:33:24:960,76.16,49.51
16.21,26.84,15:33:25:092,75.98,47.77
18.48,18.14,15:33:25:215,85.34,45.91
20.39,10.79,15:33:25:332,87.43,41.83
25.77,-12.78,15:33:25:455,97.84,29.1
24.88,0.49,15:33:25:573,90.02,28.42
36.49,-16.46,15:33:25:694,111.68,18.01
10.79,10.75,15:33:25:832,75.08,-1.9
11.4,15.1,15:33:25:960,69.6,-12.45
12.21,12.69,15:33:26:079,73.56,-15.96
12.91,13.74,15:33:26:196,71.87,-20.56
14.19,11.01,15:33:26:316,71.92,-24.16
14.94,9.15,15:33:26:434,72.57,-30.71
16.67,7.25,15:33:26:558,71.56,-35.41
19.29,7.83,15:33:26:682,71.26,-38.21
14.55,-8.53,15:33:26:809,84.98,-44.87
14.61,-10.61,15:33:26:933,85.07,-48.3
16.59,-26.73,15:33:27:057,89.15,-47.22
16.22,-22.74,15:33:27:186,87.89,-48.69
16.18,-22.09,15:33:27:310,87.66,-49.3
16.1,-20.88,15:33:27:434,87.47,-49.53
15.71,-16.41,15:33:27:554,86.19,-49.66
15.68,-8.5,15:33:27:675,81.93,-48.63
20.62,0.48,15:33:27:806,72.48,-38.73
19.02,-2.99,15:33:27:929,73.07,-32.21
17.78,-1.95,15:33:28:047,71.83,-25.46
16.9,-1.22,15:33:28:172,71.81,-20.11
15.89,1.2,15:33:28:305,70.78,-15.82
13.62,-3.18,15:33:28:425,70.86,-13.5
6.5,-17.84,15:33:28:544,85.12,-20.1
10.78,1.38,15:33:28:661,81.36,-9.21
15.48,-14.03,15:33:28:793,84.19,3.03
15.63,-6.31,15:33:28:915,85.39,9.03
21.19,-1.69,15:33:29:030,94.04,17.73
22.67,5.87,15:33:29:148,86.94,27.72
22.97,9.65,15:33:29:267,85.32,32.94
25.33,0.15,15:33:29:395,92.28,37.06
23.13,6.27,15:33:29:515,87.71,39.41
22.1,10.54,15:33:29:636,87.28,42.73
22.79,7.66,15:33:29:761,89.89,42.97
20.03,10.36,15:33:29:891,89.35,43.96
16.31,16.84,15:33:30:013,79.1,45.76
15.01,27.65,15:33:30:136,76.84,47.51
14.96,29.28,15:33:30:265,74.45,48.13
21.11,10.23,15:33:30:391,88.19,50.69
15.74,31.75,15:33:30:512,78.43,50.68
16.37,29.0,15:33:30:630,76.32,49.74
17.15,19.11,15:33:30:746,83.47,46.27
19.5,10.32,15:33:30:867,87.24,42.72
22.08,2.4,15:33:30:993,90.44,37.98
22.87,1.01,15:33:31:114,89.86,33.32
23.04,1.91,15:33:31:228,70.9,25.83
15.6,-2.13,15:33:31:361,76.3,15.03
11.76,4.04,15:33:31:497,80.44,-1.63
6.24,21.89,15:33:31:615,82.55,-16.6
5.41,-53.79,15:33:31:731,92.65,-24.64
13.78,13.01,15:33:31:852,70.98,-18.7
14.2,11.78,15:33:31:991,70.04,-25.19
14.52,7.8,15:33:32:107,70.3,-31.3
14.85,4.77,15:33:32:230,70.62,-33.85
15.63,4.27,15:33:32:367,69.82,-35.82
16.0,4.83,15:33:32:492,69.63,-36.7
16.67,7.32,15:33:32:612,68.8,-37.63
17.01,7.94,15:33:32:728,68.21,-38.14
16.94,6.28,15:33:32:847,68.35,-38.19
16.89,7.41,15:33:32:976,67.87,-38.47
17.0,7.73,15:33:33:112,67.82,-38.16
16.41,6.03,15:33:33:235,68.67,-34.91
15.72,4.73,15:33:33:358,70.72,-28.6
15.2,2.41,15:33:33:478,70.51,-24.26
14.17,5.05,15:33:33:597,67.47,-17.56
13.53,4.58,15:33:33:724,67.14,-9.92
12.21,8.1,15:33:33:843,78.08,-8.65
12.09,4.93,15:33:33:980,79.62,-2.57
14.2,0.26,15:33:34:101,78.76,10.17
19.24,-2.83,15:33:34:225,92.65,16.24
20.47,1.51,15:33:34:345,86.13,22.18
21.53,5.89,15:33:34:461,77.22,30.17
24.68,-5.83,15:33:34:582,93.57,29.82
25.29,-2.07,15:33:34:698,92.78,37.02
22.9,7.61,15:33:34:815,88.91,40.08
22.08,12.7,15:33:34:933,87.85,42.73
21.37,3.5,15:33:35:058,91.59,39.7
19.41,15.45,15:33:35:190,88.41,43.69
16.53,33.29,15:33:35:308,71.78,46.77
16.3,41.8,15:33:35:433,70.44,50.19
16.14,42.27,15:33:35:572,79.0,53.63
16.06,45.1,15:33:35:693,74.9,54.07
15.46,41.82,15:33:35:812,71.68,52.18
16.17,39.65,15:33:35:934,77.03,51.61
17.43,22.14,15:33:36:063,84.32,46.79
19.59,11.02,15:33:36:190,89.93,43.7
23.09,-0.65,15:33:36:323,90.82,37.32
21.21,7.83,15:33:36:441,88.21,28.41
16.95,2.75,15:33:36:557,81.28,20.26
13.14,0.5,15:33:36:678,90.19,8.47
9.5,20.22,15:33:36:802,81.94,-4.68
11.19,24.02,15:33:36:924,69.33,-12.62
11.28,24.77,15:33:37:044,71.97,-17.95
11.48,20.39,15:33:37:165,73.18,-21.85
12.37,18.2,15:33:37:285,72.95,-24.59
13.62,12.08,15:33:37:418,72.37,-29.29
15.47,8.51,15:33:37:535,69.72,-37.5
17.39,8.51,15:33:37:660,66.63,-40.64
18.16,7.74,15:33:37:778,65.79,-41.95
17.33,1.29,15:33:37:896,67.98,-42.73
18.57,7.37,15:33:38:022,67.86,-42.51
18.18,6.0,15:33:38:150,67.46,-41.12
18.83,7.34,15:33:38:282,68.39,-37.86
18.39,7.28,15:33:38:410,69.65,-30.26
17.03,7.36,15:33:38:535,71.0,-21.8
5.65,-24.39,15:33:38:666,89.14,-26.69
12.58,11.61,15:33:38:784,66.06,-10.65
11.94,4.08,15:33:38:907,76.58,-1.19
24.05,-0.65,15:33:39:022,89.11,19.18
22.97,1.7,15:33:39:141,84.79,19.6
21.46,9.53,15:33:39:266,84.35,25.53
25.66,-1.11,15:33:39:390,90.84,33.11
23.18,8.37,15:33:39:510,88.95,40.47
21.58,5.77,15:33:39:627,90.99,39.73
19.65,19.71,15:33:39:747,87.2,43.87
17.9,43.25,15:33:39:875,77.46,49.06
17.85,44.65,15:33:39:993,78.41,52.08
16.51,44.78,15:33:40:109,76.28,54.39
16.35,43.68,15:33:40:227,78.88,54.69
16.98,43.29,15:33:40:349,84.12,56.25
16.83,43.18,15:33:40:467,84.94,56.2
16.8,49.23,15:33:40:594,81.26,57.02
16.65,44.76,15:33:40:715,81.58,54.1
17.42,24.26,15:33:40:836,85.27,45.23
20.23,16.93,15:33:40:961,87.34,44.96
20.34,22.64,15:33:41:084,86.07,42.4
23.01,-7.82,15:33:41:210,94.77,26.85
20.01,12.55,15:33:41:326,82.02,25.14
20.64,8.17,15:33:41:454,78.48,25.7
13.53,-1.03,15:33:41:573,86.86,5.11
7.29,36.13,15:33:41:692,90.58,-11.89
17.02,-82.06,15:33:41:810,109.73,-15.39
18.4,-80.85,15:33:41:932,111.24,-20.21
14.57,13.09,15:33:42:063,72.41,-20.4
15.1,11.9,15:33:42:186,71.11,-25.45
15.81,8.82,15:33:42:302,72.02,-30.6
16.7,2.66,15:33:42:420,72.12,-33.62
18.79,3.05,15:33:42:548,70.96,-34.39
19.63,-1.56,15:33:42:672,71.61,-36.36
20.7,-0.11,15:33:42:794,70.6,-37.37
19.96,-4.14,15:33:42:914,71.89,-38.81
20.45,-3.46,15:33:43:045,71.4,-39.38
20.73,-2.38,15:33:43:172,70.93,-39.51
20.37,-3.37,15:33:43:294,71.48,-39.48
20.74,-1.29,15:33:43:412,71.13,-37.17
19.94,-1.72,15:33:43:533,73.0,-32.52
18.73,-3.19,15:33:43:662,74.67,-26.94
18.05,-0.1,15:33:43:783,73.91,-21.56
16.79,3.49,15:33:43:906,70.06,-14.16
9.43,3.07,15:33:44:024,77.37,-17.51
14.07,0.24,15:33:44:141,80.4,-5.68
16.65,-4.06,15:33:44:260,72.11,11.91
21.01,-3.64,15:33:44:376,80.88,16.56
30.19,-9.44,15:33:44:492,92.7,22.57
29.83,-9.56,15:33:44:611,88.65,25.36
27.54,-3.39,15:33:44:735,94.05,32.19
23.78,5.45,15:33:44:863,91.65,37.96
24.12,2.47,15:33:44:989,92.73,40.35
20.51,15.03,15:33:45:107,88.09,43.58
20.15,17.12,15:33:45:233,87.31,45.82
17.53,20.59,15:33:45:355,80.17,45.33
17.15,31.41,15:33:45:471,80.03,48.26
16.69,31.14,15:33:45:590,79.54,49.18
16.27,28.49,15:33:45:719,83.08,48.24
16.31,31.01,15:33:45:851,81.52,48.92
16.38,26.04,15:33:45:968,77.72,47.95
18.37,18.23,15:33:46:081,85.99,47.63
20.5,13.07,15:33:46:209,89.39,44.13
23.63,5.38,15:33:46:327,90.57,36.02
21.81,17.69,15:33:46:452,88.26,30.85
24.19,3.41,15:33:46:583,75.22,30.2
16.53,5.92,15:33:46:706,80.92,10.49
10.61,16.65,15:33:46:821,84.61,-2.39
9.89,20.32,15:33:46:945,81.27,-6.21
3.75,-56.7,15:33:47:060,95.49,-19.18
12.23,21.71,15:33:47:177,77.92,-20.7
12.6,22.24,15:33:47:297,71.37,-24.55
13.21,21.05,15:33:47:424,74.28,-31.44
13.51,20.48,15:33:47:555,73.2,-32.99
13.74,17.14,15:33:47:682,71.98,-36.12
14.09,11.33,15:33:47:814,72.35,-37.67
16.42,10.36,15:33:47:931,71.61,-39.96
16.84,8.12,15:33:48:061,71.99,-41.75
16.74,5.34,15:33:48:194,72.59,-42.4
12.68,-4.23,15:33:48:326,81.82,-44.54
14.5,-0.44,15:33:48:452,76.1,-43.22
17.34,9.08,15:33:48:580,73.07,-41.89
16.75,3.96,15:33:48:707,73.78,-37.67
16.84,3.74,15:33:48:855,72.75,-30.72
16.1,2.7,15:33:48:989,74.9,-26.74
15.4,1.5,15:33:49:120,70.99,-16.3
7.85,-13.0,15:33:49:262,84.89,-22.14
11.28,0.17,15:33:49:404,72.59,-8.76
12.51,-3.53,15:33:49:535,82.43,-2.17
23.53,-7.31,15:33:49:676,83.6,19.69
22.14,-0.55,15:33:49:808,87.66,22.52
26.47,-7.93,15:33:49:946,96.67,27.48
25.78,-7.66,15:33:50:078,95.9,35.74
21.96,8.17,15:33:50:217,89.53,38.27
22.51,4.96,15:33:50:359,90.96,38.86
22.61,4.45,15:33:50:483,90.17,40.71
17.99,18.08,15:33:50:622,79.86,41.69
19.86,17.67,15:33:50:747,86.48,45.18
19.35,15.31,15:33:50:876,88.54,44.96
17.67,22.85,15:33:50:998,79.39,45.83
17.39,23.02,15:33:51:130,78.64,46.19
19.46,15.09,15:33:51:252,88.23,46.76
20.31,12.56,15:33:51:383,89.96,45.06
22.88,6.64,15:33:51:517,92.31,41.32
23.13,9.29,15:33:51:647,89.25,35.7
26.15,-8.59,15:33:51:785,93.98,27.06
21.5,7.2,15:33:51:932,82.58,23.18
16.23,3.52,15:33:52:077,83.05,12.15
9.94,13.75,15:33:52:209,82.16,-3.2
10.92,16.39,15:33:52:341,80.17,-10.21
11.59,11.76,15:33:52:469,72.62,-16.38
12.63,11.77,15:33:52:600,71.08,-22.19
13.57,9.82,15:33:52:730,72.22,-26.26
14.72,8.85,15:33:52:861,71.21,-30.78
14.88,7.19,15:33:52:992,71.1,-35.51
18.3,5.97,15:33:53:128,69.3,-38.41
17.83,0.33,15:33:53:260,70.05,-41.11
18.72,1.86,15:33:53:390,68.13,-41.82
20.41,3.45,15:33:53:524,66.66,-41.6
20.09,2.06,15:33:53:650,67.12,-42.51
17.68,-4.0,15:33:53:780,70.26,-43.52
17.94,-2.19,15:33:53:917,69.75,-42.42
18.83,0.42,15:33:54:048,70.49,-37.26
17.82,0.73,15:33:54:178,72.65,-30.25
17.29,4.09,15:33:54:310,73.66,-18.06
15.75,1.99,15:33:54:454,69.98,-14.07
15.27,4.35,15:33:54:577,70.16,-7.48
11.18,5.87,15:33:54:695,71.83,-5.92
12.83,-1.98,15:33:54:822,86.25,0.84
16.27,-3.99,15:33:54:956,84.46,10.37
24.58,25.04,15:33:55:083,80.68,31.19
26.34,0.22,15:33:55:215,87.54,29.85
26.51,-1.76,15:33:55:340,94.99,28.16
28.52,-12.25,15:33:55:465,100.2,32.04
23.99,8.22,15:33:55:598,90.84,41.42
20.53,18.96,15:33:55:734,88.89,44.04
18.37,22.97,15:33:55:866,81.51,43.61
17.96,23.76,15:33:55:997,80.4,45.74
18.67,26.67,15:33:56:134,84.5,49.5
17.86,29.95,15:33:56:259,84.77,50.85
21.44,15.9,15:33:56:393,87.51,51.52
17.87,31.89,15:33:56:515,83.82,52.3
16.94,26.95,15:33:56:638,78.12,49.51
17.99,16.88,15:33:56:786,87.66,46.36
19.74,12.14,15:33:56:914,88.79,44.26
21.97,3.41,15:33:57:043,91.27,38.17
25.93,-12.08,15:33:57:174,99.16,25.46
27.12,-4.52,15:33:57:316,82.34,30.23
14.04,5.58,15:33:57:457,86.83,8.8
10.09,28.32,15:33:57:581,79.7,-5.36
11.11,28.41,15:33:57:700,79.21,-9.87
11.82,19.33,15:33:57:829,71.1,-14.04
12.69,18.64,15:33:57:955,69.06,-18.39
13.24,20.98,15:33:58:084,71.09,-22.53
14.53,18.86,15:33:58:214,70.17,-26.84
14.89,18.27,15:33:58:338,69.84,-33.04
16.62,14.13,15:33:58:459,69.66,-34.9
18.29,16.69,15:33:58:578,68.15,-36.88
16.98,14.0,15:33:58:705,68.3,-40.41
12.89,14.45,15:33:58:826,78.48,-45.77
12.46,11.37,15:33:58:944,79.75,-46.41
12.21,6.02,15:33:59:069,80.92,-46.61
12.48,11.2,15:33:59:195,80.12,-47.62
12.52,14.38,15:33:59:315,79.59,-47.92
11.5,9.72,15:33:59:435,81.09,-47.69
11.35,16.59,15:33:59:558,80.6,-48.95
11.64,14.05,15:33:59:685,80.24,-47.89
12.32,16.31,15:33:59:811,79.66,-46.52
18.57,18.47,15:33:59:931,67.03,-36.95
16.46,16.31,15:34:00:064,71.01,-31.27
15.59,18.68,15:34:00:195,71.53,-19.42
15.05,20.86,15:34:00:319,70.61,-18.25
14.5,20.58,15:34:00:434,78.71,-14.35
14.25,22.18,15:34:00:558,81.04,-9.23
13.13,26.55,15:34:00:678,82.01,-5.99
12.63,22.49,15:34:00:805,75.09,6.42
22.24,3.92,15:34:00:931,93.25,19.75
22.04,9.7,15:34:01:049,76.77,27.31
26.03,2.78,15:34:01:169,82.49,29.66
26.5,-1.4,15:34:01:293,92.29,33.54
22.43,18.7,15:34:01:433,84.82,42.44
22.4,16.71,15:34:01:552,86.87,43.28
21.52,21.84,15:34:01:671,87.1,46.57
19.98,26.46,15:34:01:794,86.58,47.61
17.51,37.68,15:34:01:915,74.95,48.18
17.16,40.97,15:34:02:030,79.24,48.98
17.37,43.72,15:34:02:148,80.22,51.16
17.35,44.43,15:34:02:268,81.22,53.19
16.13,46.88,15:34:02:394,73.64,53.19
16.37,46.91,15:34:02:519,73.46,53.23
15.65,40.46,15:34:02:651,79.61,52.43
17.9,32.16,15:34:02:773,87.43,54.78
16.27,42.98,15:34:02:893,79.86,54.67
15.52,43.42,15:34:03:014,77.92,53.91
15.49,39.68,15:34:03:130,77.84,50.33
17.19,28.47,15:34:03:256,83.88,48.48
18.8,24.36,15:34:03:380,84.05,46.58
17.95,30.19,15:34:03:502,73.44,43.42
22.7,9.27,15:34:03:628,89.11,29.91
21.62,18.1,15:34:03:765,81.26,27.27
17.34,7.3,15:34:03:899,83.76,13.92
8.4,32.49,15:34:04:031,82.0,-3.04
9.74,25.54,15:34:04:159,67.35,-11.76
11.62,18.97,15:34:04:285,73.56,-13.65
12.72,20.53,15:34:04:426,71.22,-19.49
14.02,19.71,15:34:04:563,69.92,-25.48
14.11,14.69,15:34:04:698,69.79,-28.01
14.1,10.1,15:34:04:826,71.58,-35.15
14.42,9.35,15:34:04:946,72.06,-35.45
15.99,13.21,15:34:05:073,70.68,-37.01
15.42,12.29,15:34:05:203,72.04,-38.07
15.3,12.4,15:34:05:325,71.66,-38.43
15.61,12.57,15:34:05:443,71.58,-38.07
15.81,12.58,15:34:05:566,70.99,-38.01
