elev,shp,time,elb,rie
6.89,11.64,15:02:02:364,88.79,-29.24
7.6,8.93,15:02:02:493,88.54,-30.92
8.54,-27.13,15:02:02:620,92.55,-30.55
8.99,-12.92,15:02:02:749,90.04,-33.05
9.14,-10.26,15:02:02:866,89.44,-34.96
10.41,-6.91,15:02:02:987,88.52,-35.97
11.54,-6.57,15:02:03:117,87.85,-36.12
11.69,-5.2,15:02:03:254,87.54,-36.48
11.65,-9.57,15:02:03:372,88.07,-36.03
11.8,-9.02,15:02:03:498,87.79,-34.38
12.02,-5.29,15:02:03:618,87.19,-31.81
11.5,-2.89,15:02:03:752,87.66,-29.93
10.85,-0.48,15:02:03:881,88.09,-26.85
10.18,3.24,15:02:03:996,89.2,-23.01
9.49,7.52,15:02:04:119,89.38,-17.74
8.8,12.07,15:02:04:240,88.36,-12.79
7.0,8.99,15:02:04:370,85.63,-7.35
6.56,-26.39,15:02:04:490,82.36,-0.38
17.25,0.5,15:02:04:619,101.27,6.62
17.49,11.57,15:02:04:760,93.11,13.8
18.02,22.3,15:02:04:886,80.51,24.06
17.69,23.86,15:02:05:002,79.17,30.08
18.13,24.1,15:02:05:130,82.75,26.99
18.56,26.5,15:02:05:244,82.68,30.99
18.31,20.52,15:02:05:369,78.85,32.66
18.37,20.9,15:02:05:497,80.31,31.5
17.88,18.2,15:02:05:619,84.57,24.94
17.29,6.39,15:02:05:748,91.62,13.33
20.01,-1.79,15:02:05:868,84.64,9.89
9.7,-15.91,15:02:05:999,80.25,-0.2
7.99,32.8,15:02:06:120,81.08,-9.49
7.47,19.96,15:02:06:235,86.52,-11.91
7.22,-7.93,15:02:06:352,92.03,-16.59
7.74,4.24,15:02:06:484,85.43,-22.47
8.39,6.74,15:02:06:609,84.06,-26.07
9.56,11.26,15:02:06:734,81.36,-28.47
9.71,8.35,15:02:06:857,81.26,-29.25
10.17,-0.83,15:02:06:980,82.47,-31.91
10.42,-0.77,15:02:07:107,83.13,-34.31
11.18,-3.91,15:02:07:238,83.93,-36.85
11.91,-6.06,15:02:07:371,83.91,-38.43
12.24,-7.89,15:02:07:499,83.67,-39.48
12.24,-8.98,15:02:07:617,83.72,-39.68
12.31,-8.29,15:02:07:755,83.92,-38.08
12.24,-6.33,15:02:07:879,84.89,-34.04
11.98,-10.65,15:02:08:004,86.27,-30.17
11.65,-7.58,15:02:08:120,85.73,-25.42
10.43,-7.19,15:02:08:244,90.48,-21.16
9.54,1.44,15:02:08:372,77.47,-16.58
8.95,11.49,15:02:08:504,80.26,-8.77
10.33,-39.82,15:02:08:625,90.43,-0.81
19.09,-0.43,15:02:08:747,92.92,13.85
18.2,5.19,15:02:08:866,92.79,15.32
18.68,11.65,15:02:08:987,83.02,23.34
19.43,15.03,15:02:09:101,83.08,27.16
19.29,12.5,15:02:09:234,84.23,33.03
19.4,12.62,15:02:09:355,86.33,35.13
19.44,11.13,15:02:09:480,84.43,33.85
18.99,10.98,15:02:09:611,82.93,29.66
19.14,14.54,15:02:09:732,82.76,25.24
17.41,10.05,15:02:09:856,87.21,17.42
18.19,6.17,15:02:09:982,88.97,13.38
22.72,-14.57,15:02:10:112,92.3,9.55
7.65,-31.58,15:02:10:236,79.68,0.24
7.0,-10.08,15:02:10:358,85.21,-5.68
8.52,-2.0,15:02:10:486,80.0,-8.52
9.24,13.55,15:02:10:615,87.21,-14.0
7.97,-5.37,15:02:10:739,91.78,-18.37
8.16,-24.12,15:02:10:871,90.77,-24.85
8.92,-6.68,15:02:11:010,88.47,-27.31
10.48,-34.12,15:02:11:137,93.73,-30.37
10.53,-17.26,15:02:11:276,91.49,-34.44
10.96,-13.01,15:02:11:404,90.69,-36.51
11.44,-9.0,15:02:11:532,89.5,-38.1
11.92,-10.59,15:02:11:686,89.69,-37.66
12.14,-10.15,15:02:11:838,89.26,-37.57
12.29,-9.44,15:02:11:975,89.69,-34.78
11.57,-12.1,15:02:12:112,85.84,-27.56
11.19,-12.94,15:02:12:235,89.9,-22.95
10.74,-5.02,15:02:12:354,89.86,-17.55
10.66,-5.74,15:02:12:486,86.14,-5.75
10.31,-10.71,15:02:12:613,87.12,-5.33
13.96,-29.19,15:02:12:743,88.19,1.49
22.01,-8.16,15:02:12:870,87.82,14.3
19.26,2.17,15:02:12:997,87.7,18.45
18.78,10.53,15:02:13:117,83.57,25.48
18.67,9.67,15:02:13:236,83.61,29.79
19.9,7.61,15:02:13:351,89.99,33.5
19.75,5.51,15:02:13:476,95.17,34.43
19.31,8.79,15:02:13:603,88.78,26.82
18.71,9.78,15:02:13:728,85.55,23.85
17.7,14.34,15:02:13:849,93.67,14.82
17.76,4.27,15:02:13:969,94.35,13.14
4.3,-19.28,15:02:14:098,88.42,-4.25
5.3,-18.01,15:02:14:220,73.74,-3.93
6.65,27.31,15:02:14:337,87.4,-8.23
6.7,15.7,15:02:14:452,91.68,-13.6
6.99,2.58,15:02:14:576,93.4,-18.85
7.72,-21.81,15:02:14:704,95.99,-23.12
8.03,-16.45,15:02:14:840,92.41,-29.59
8.57,-15.08,15:02:14:969,92.29,-33.12
8.93,-11.41,15:02:15:098,91.28,-35.83
9.46,-14.82,15:02:15:224,91.3,-37.05
10.17,-15.45,15:02:15:353,91.26,-36.85
10.25,-17.28,15:02:15:482,91.43,-35.95
10.15,-15.58,15:02:15:605,91.39,-34.8
10.25,-12.73,15:02:15:738,91.0,-32.1
10.32,-12.37,15:02:15:871,89.88,-26.71
9.66,-10.06,15:02:15:990,93.58,-21.23
9.42,4.12,15:02:16:111,92.81,-15.61
8.53,10.44,15:02:16:234,88.52,-12.94
7.59,6.0,15:02:16:354,89.55,-7.01
8.88,-28.16,15:02:16:482,92.52,-2.75
23.65,-20.0,15:02:16:603,103.81,11.19
19.89,9.56,15:02:16:732,100.21,17.1
19.13,27.27,15:02:16:861,84.21,28.22
18.11,19.25,15:02:16:983,85.65,30.39
17.71,21.2,15:02:17:111,86.09,31.38
17.21,23.66,15:02:17:243,80.53,36.0
18.19,23.57,15:02:17:386,80.74,31.97
18.22,21.31,15:02:17:515,85.22,29.06
18.13,18.29,15:02:17:634,85.5,26.78
18.07,20.49,15:02:17:756,83.78,22.71
18.09,10.06,15:02:17:883,89.45,15.23
18.24,-5.07,15:02:18:011,93.5,11.31
24.56,-23.82,15:02:18:133,102.13,7.62
7.56,18.93,15:02:18:256,83.52,-3.07
8.61,11.15,15:02:18:385,84.09,-9.34
9.12,11.1,15:02:18:503,86.81,-13.14
8.55,-17.08,15:02:18:636,95.57,-18.83
8.67,-15.03,15:02:18:772,92.14,-25.8
9.19,-13.25,15:02:18:903,91.08,-29.6
9.47,-18.56,15:02:19:028,91.31,-32.06
9.87,-24.37,15:02:19:148,91.3,-33.8
9.82,-20.63,15:02:19:283,90.08,-34.34
10.04,-17.64,15:02:19:412,89.66,-33.58
10.1,-16.06,15:02:19:534,89.47,-30.24
10.56,-10.12,15:02:19:670,88.08,-26.17
10.67,-7.1,15:02:19:808,91.03,-20.95
10.56,-7.1,15:02:19:950,92.03,-15.7
12.17,-17.75,15:02:20:081,83.81,-9.49
9.5,-6.54,15:02:20:215,86.5,-7.43
10.92,-21.41,15:02:20:339,82.66,-0.49
23.77,-18.03,15:02:20:469,94.74,12.53
20.74,15.93,15:02:20:592,82.55,22.94
19.3,16.0,15:02:20:716,77.43,31.02
19.35,13.82,15:02:20:837,81.41,27.7
19.87,12.78,15:02:20:962,80.16,33.69
18.67,14.96,15:02:21:084,91.05,34.27
18.11,13.99,15:02:21:210,86.2,33.11
18.81,11.34,15:02:21:325,82.58,35.47
19.18,10.31,15:02:21:446,82.07,32.32
19.3,11.84,15:02:21:562,85.59,27.23
19.5,6.66,15:02:21:692,85.69,20.45
20.19,-11.37,15:02:21:820,90.49,12.97
16.64,-28.64,15:02:21:939,86.57,2.68
8.95,-4.06,15:02:22:059,88.34,-6.52
8.93,-8.12,15:02:22:184,93.71,-11.72
9.32,-22.25,15:02:22:306,93.32,-15.1
9.48,-14.37,15:02:22:427,90.42,-18.67
10.35,-32.53,15:02:22:548,94.42,-21.13
9.58,-14.35,15:02:22:666,91.68,-23.95
10.06,-23.7,15:02:22:789,92.81,-26.2
10.35,-19.91,15:02:22:912,92.55,-28.84
11.6,-28.78,15:02:23:042,93.67,-29.91
11.26,-23.25,15:02:23:165,93.64,-30.55
10.94,-22.16,15:02:23:287,93.37,-30.62
10.69,-21.97,15:02:23:418,92.78,-30.4
10.71,-9.98,15:02:23:552,89.5,-26.17
10.41,-12.19,15:02:23:678,93.17,-20.37
10.27,-19.57,15:02:23:800,94.75,-17.15
9.64,-3.61,15:02:23:935,88.85,-11.49
9.91,8.34,15:02:24:054,90.21,-2.98
9.05,4.64,15:02:24:179,83.25,-1.89
10.44,-21.11,15:02:24:305,87.47,-2.88
23.63,-12.52,15:02:24:437,92.59,11.78
21.64,-13.88,15:02:24:561,95.06,12.44
19.56,6.17,15:02:24:676,91.35,18.8
19.67,11.78,15:02:24:800,86.0,23.15
19.92,18.45,15:02:24:939,81.3,30.15
20.4,12.57,15:02:25:066,84.58,29.94
20.33,6.37,15:02:25:196,86.43,32.02
18.93,12.58,15:02:25:320,84.52,35.92
18.98,8.78,15:02:25:454,83.63,37.1
18.95,8.36,15:02:25:580,83.77,37.61
19.27,1.82,15:02:25:712,85.8,34.54
20.02,2.69,15:02:25:842,91.18,28.99
19.72,7.52,15:02:25:966,83.85,24.72
19.22,4.65,15:02:26:084,90.46,16.01
19.65,-20.21,15:02:26:206,86.71,5.77
8.13,-14.74,15:02:26:332,86.63,-7.65
7.2,7.47,15:02:26:455,88.42,-18.61
7.27,3.03,15:02:26:585,86.31,-26.03
7.94,-1.17,15:02:26:706,88.53,-28.61
7.71,-9.35,15:02:26:843,89.65,-30.85
7.38,-12.68,15:02:26:975,89.27,-31.74
7.21,-12.69,15:02:27:097,89.0,-32.52
7.92,-6.29,15:02:27:226,88.47,-36.11
9.1,-8.06,15:02:27:348,89.19,-36.32
9.32,-11.22,15:02:27:473,88.79,-35.84
9.31,-11.41,15:02:27:608,88.18,-34.49
9.2,-24.07,15:02:27:734,91.2,-29.76
9.06,-6.28,15:02:27:856,91.16,-22.57
9.89,-28.88,15:02:27:978,94.62,-15.62
8.01,-9.5,15:02:28:097,83.46,-10.08
8.19,-23.45,15:02:28:215,90.09,-3.34
16.21,-26.94,15:02:28:368,89.16,6.25
18.57,12.04,15:02:28:495,96.72,19.97
18.75,15.7,15:02:28:615,83.55,28.24
18.75,12.4,15:02:28:745,84.88,30.03
18.8,12.11,15:02:28:867,83.26,31.94
18.53,10.03,15:02:28:981,84.86,36.37
18.07,14.9,15:02:29:104,86.9,34.37
18.18,10.29,15:02:29:226,89.18,30.98
18.29,8.69,15:02:29:342,88.99,23.91
18.28,7.14,15:02:29:462,87.36,19.13
18.02,-5.38,15:02:29:587,89.76,13.61
5.18,44.04,15:02:29:713,86.85,-3.08
7.91,-9.94,15:02:29:858,79.93,-6.44
8.41,-4.82,15:02:29:986,88.68,-12.85
8.53,0.96,15:02:30:111,90.35,-19.78
9.12,-10.93,15:02:30:244,92.89,-23.64
9.4,-11.14,15:02:30:365,89.81,-28.97
10.38,-16.45,15:02:30:483,91.41,-31.56
10.76,-14.28,15:02:30:603,90.69,-33.28
11.22,-12.44,15:02:30:731,90.09,-34.07
11.48,-12.72,15:02:30:860,89.76,-35.0
11.6,-12.02,15:02:30:991,89.99,-34.65
11.84,-11.98,15:02:31:121,89.93,-33.18
11.93,-13.94,15:02:31:246,90.23,-28.94
10.97,-9.23,15:02:31:366,90.42,-21.25
10.65,-2.78,15:02:31:491,89.96,-14.05
11.09,-1.21,15:02:31:614,96.53,-4.41
12.17,-19.82,15:02:31:737,81.16,5.33
20.94,0.03,15:02:31:865,101.07,16.54
18.99,11.55,15:02:31:983,82.17,19.02
20.32,17.18,15:02:32:110,82.62,23.96
20.24,10.65,15:02:32:237,84.21,27.94
20.26,4.77,15:02:32:370,84.59,28.73
19.99,9.34,15:02:32:497,81.34,30.55
20.45,20.19,15:02:32:625,81.38,25.71
13.7,11.12,15:02:32:751,83.72,13.21
19.77,-4.29,15:02:32:881,83.19,19.55
15.35,-26.98,15:02:33:005,85.43,2.4
9.22,-17.6,15:02:33:134,82.85,-7.01
8.92,-3.21,15:02:33:251,82.81,-12.85
9.41,-5.52,15:02:33:382,89.69,-22.79
9.65,-11.18,15:02:33:500,87.99,-27.19
10.13,-10.54,15:02:33:638,88.17,-30.95
10.22,-11.36,15:02:33:762,89.29,-32.32
10.19,-9.92,15:02:33:879,89.82,-32.78
10.1,-8.93,15:02:34:013,89.61,-32.99
10.0,-10.4,15:02:34:140,90.02,-33.2
10.03,-10.11,15:02:34:266,90.04,-33.33
10.23,-20.56,15:02:34:389,91.4,-32.16
10.28,-12.19,15:02:34:508,89.45,-30.27
10.24,-9.35,15:02:34:635,88.17,-27.36
10.4,-5.53,15:02:34:757,90.32,-22.36
10.39,-0.22,15:02:34:883,90.51,-19.04
10.61,2.33,15:02:35:000,86.99,-17.07
9.92,-5.46,15:02:35:121,84.77,-7.99
9.51,-8.08,15:02:35:242,84.42,-2.43
22.05,-10.65,15:02:35:363,93.12,8.45
17.37,-1.59,15:02:35:488,90.65,13.75
18.54,13.29,15:02:35:610,84.19,22.61
18.98,15.93,15:02:35:734,76.59,27.56
18.93,17.25,15:02:35:847,93.33,36.35
18.9,16.57,15:02:35:965,84.5,37.82
18.38,10.0,15:02:36:085,86.35,36.99
18.28,6.72,15:02:36:216,86.58,35.54
18.36,9.88,15:02:36:333,86.76,35.08
18.7,10.78,15:02:36:451,81.66,30.67
19.24,18.44,15:02:36:576,83.84,26.66
17.63,-10.94,15:02:36:700,86.48,15.68
16.98,-9.67,15:02:36:823,97.04,11.27
9.69,-41.81,15:02:36:943,84.82,-2.71
8.87,6.28,15:02:37:068,87.88,-5.13
8.83,0.77,15:02:37:180,88.82,-11.7
9.36,6.06,15:02:37:301,90.09,-16.33
9.79,-9.97,15:02:37:435,90.27,-21.91
9.95,-8.26,15:02:37:549,90.43,-26.98
11.04,-13.28,15:02:37:665,90.41,-29.96
11.95,-17.65,15:02:37:794,91.44,-32.09
12.48,-18.23,15:02:37:924,89.96,-34.05
12.74,-17.97,15:02:38:056,89.47,-34.83
13.09,-16.19,15:02:38:179,89.45,-34.95
13.04,-16.37,15:02:38:306,89.91,-34.97
13.17,-16.84,15:02:38:433,89.76,-34.91
13.24,-17.35,15:02:38:548,89.86,-34.56
12.77,-13.32,15:02:38:672,89.17,-34.41
12.99,-20.93,15:02:38:796,90.18,-29.38
12.55,-9.0,15:02:38:907,90.78,-24.81
12.03,-8.44,15:02:39:033,90.57,-21.07
11.37,-7.1,15:02:39:152,90.39,-15.93
10.56,-12.65,15:02:39:275,89.93,-8.83
10.37,-12.18,15:02:39:403,88.49,-3.15
26.85,-29.44,15:02:39:530,99.32,6.66
22.63,-8.38,15:02:39:647,88.84,14.26
20.21,7.16,15:02:39:777,86.19,17.78
19.73,11.68,15:02:39:910,83.5,24.18
20.41,7.92,15:02:40:046,80.7,32.85
20.75,5.39,15:02:40:178,84.42,35.21
19.92,3.96,15:02:40:309,89.24,39.62
19.93,6.43,15:02:40:432,87.0,40.39
20.86,-1.99,15:02:40:547,92.24,37.54
20.88,-0.63,15:02:40:675,88.22,35.66
19.69,-8.16,15:02:40:815,84.42,26.23
20.18,4.11,15:02:40:940,86.0,24.8
20.53,3.55,15:02:41:057,90.27,21.43
19.37,-7.74,15:02:41:176,91.6,14.5
19.36,-20.46,15:02:41:296,87.97,9.97
14.08,-23.3,15:02:41:421,87.36,-1.02
10.26,-15.82,15:02:41:544,86.53,-4.97
10.35,-14.52,15:02:41:664,86.3,-7.05
10.96,-19.4,15:02:41:787,86.42,-8.21
11.42,-26.85,15:02:41:916,83.2,-8.05
10.3,-17.38,15:02:42:044,87.26,-10.22
11.0,-15.8,15:02:42:173,86.17,-10.26
11.34,-19.27,15:02:42:305,88.84,-10.38
12.68,-24.17,15:02:42:442,85.42,-8.45
11.36,-17.58,15:02:42:579,81.39,-8.44
11.19,-12.11,15:02:42:700,84.25,-8.8
11.36,-15.55,15:02:42:822,86.02,-9.75
11.32,-17.63,15:02:42:949,88.49,-9.6
11.35,-18.3,15:02:43:070,83.07,-9.19
11.25,-17.86,15:02:43:192,88.76,-10.27
11.3,-19.58,15:02:43:315,89.07,-10.63
11.76,-13.61,15:02:43:444,86.12,-9.84
11.66,-14.98,15:02:43:562,85.57,-10.07
11.55,-18.75,15:02:43:683,88.25,-10.06
11.52,-16.8,15:02:43:813,86.49,-9.62
11.47,-18.09,15:02:43:925,86.58,-10.95
11.32,-13.49,15:02:44:042,85.93,-11.03
11.23,-15.45,15:02:44:165,88.31,-14.97
11.23,-14.71,15:02:44:296,85.74,-24.19
11.5,-19.02,15:02:44:418,86.21,-27.35
12.03,-19.86,15:02:44:548,88.73,-31.95
12.81,-21.63,15:02:44:670,89.52,-34.26
13.11,-22.76,15:02:44:806,89.88,-36.34
13.27,-21.66,15:02:44:941,89.03,-37.09
13.59,-22.82,15:02:45:068,89.34,-36.24
13.12,-21.82,15:02:45:193,89.45,-33.24
12.56,-17.04,15:02:45:312,85.65,-27.14
12.1,-18.76,15:02:45:436,86.22,-23.98
11.67,-16.0,15:02:45:553,89.5,-18.2
11.29,-17.07,15:02:45:683,88.51,-12.84
10.31,-22.71,15:02:45:812,74.32,-3.86
9.66,-24.63,15:02:45:931,84.77,-6.0
9.71,-27.99,15:02:46:063,82.5,-4.55
10.12,-25.41,15:02:46:183,89.52,-5.09
10.07,-23.62,15:02:46:307,84.57,-5.13
10.08,-28.53,15:02:46:434,85.78,-5.3
10.14,-30.56,15:02:46:575,86.5,-5.33
10.14,-27.97,15:02:46:698,91.45,-5.18
10.16,-30.06,15:02:46:820,86.88,-5.41
10.17,-32.63,15:02:46:942,87.35,-5.95
10.37,-33.39,15:02:47:064,87.22,-5.62
10.25,-31.91,15:02:47:188,86.46,-5.32
10.26,-30.38,15:02:47:326,86.89,-5.58
10.19,-29.5,15:02:47:453,86.18,-5.57
10.32,-28.86,15:02:47:580,86.09,-5.49
10.1,-26.53,15:02:47:700,83.61,-4.9
9.56,-17.93,15:02:47:825,84.89,-5.39
9.79,-20.35,15:02:47:955,86.87,-5.55
10.15,-25.0,15:02:48:092,87.22,-4.9
9.78,-24.4,15:02:48:217,85.82,-5.93
10.15,-29.02,15:02:48:341,87.37,-5.83
10.33,-26.91,15:02:48:462,86.34,-5.93
10.27,-26.1,15:02:48:588,98.15,-6.52
10.12,-20.21,15:02:48:711,88.58,-4.52
10.07,-21.41,15:02:48:838,82.79,-4.52
9.92,-21.52,15:02:48:970,83.27,-5.08
9.91,-21.22,15:02:49:097,92.1,-6.14
10.06,-24.17,15:02:49:212,91.79,-5.74
9.91,-22.56,15:02:49:328,84.3,-5.11
9.81,-20.78,15:02:49:451,86.22,-5.72
9.64,-20.59,15:02:49:579,86.17,-4.16
9.83,-22.68,15:02:49:703,99.7,-4.28
9.62,-20.27,15:02:49:825,87.95,-5.38
9.33,-17.46,15:02:49:943,85.29,-5.99
9.27,-16.18,15:02:50:065,88.5,-7.01
9.46,-13.21,15:02:50:185,85.41,-6.02
9.33,-11.76,15:02:50:319,81.52,-11.53
9.25,-12.21,15:02:50:447,86.33,-15.6
10.12,-18.13,15:02:50:580,85.89,-23.43
10.3,-16.98,15:02:50:700,86.78,-27.64
10.69,-19.7,15:02:50:836,88.79,-31.98
11.59,-15.89,15:02:50:969,87.69,-36.79
13.16,-19.0,15:02:51:096,88.75,-39.01
13.96,-19.63,15:02:51:227,88.67,-39.32
14.02,-18.91,15:02:51:357,88.51,-39.38
14.08,-16.04,15:02:51:480,87.81,-38.74
14.04,-16.63,15:02:51:605,88.32,-37.06
13.94,-16.96,15:02:51:731,88.61,-33.17
13.93,-17.98,15:02:51:866,88.91,-28.23
13.43,-13.34,15:02:52:002,89.72,-19.88
13.35,-7.62,15:02:52:125,87.08,-9.86
16.01,-23.55,15:02:52:253,83.33,-4.26
17.03,-20.47,15:02:52:382,90.39,-2.02
23.42,-16.4,15:02:52:503,87.6,5.42
24.04,-9.58,15:02:52:620,88.45,11.9
22.18,-0.67,15:02:52:754,88.86,16.58
21.67,9.69,15:02:52:878,81.17,25.13
21.81,9.27,15:02:53:012,82.88,28.83
21.88,7.5,15:02:53:129,86.85,32.41
21.98,4.48,15:02:53:251,84.04,36.78
21.29,7.08,15:02:53:383,85.61,40.26
21.61,-0.14,15:02:53:508,88.48,38.2
21.53,1.33,15:02:53:636,87.88,35.97
20.2,2.35,15:02:53:785,86.31,28.58
18.66,-2.27,15:02:53:912,90.38,12.9
18.11,-5.29,15:02:54:036,95.48,12.24
13.29,-32.59,15:02:54:153,78.59,2.34
8.98,-3.26,15:02:54:271,86.11,-4.2
9.54,1.26,15:02:54:396,82.06,-11.48
8.86,-16.43,15:02:54:512,92.18,-16.77
8.6,-14.63,15:02:54:635,91.52,-23.84
8.56,-17.45,15:02:54:764,90.08,-28.7
9.29,-18.33,15:02:54:887,90.47,-30.21
9.06,-12.33,15:02:55:026,90.1,-32.73
9.05,-26.57,15:02:55:163,93.02,-32.61
9.39,-23.77,15:02:55:302,92.57,-32.97
9.68,-17.62,15:02:55:443,91.22,-34.6
10.24,-10.64,15:02:55:586,89.76,-36.71
10.85,-12.52,15:02:55:716,89.65,-37.95
10.8,-12.36,15:02:55:848,89.45,-37.65
10.77,-12.1,15:02:55:979,89.51,-36.9
10.97,-13.9,15:02:56:099,90.53,-33.63
11.1,-7.22,15:02:56:223,88.67,-27.72
10.95,-4.37,15:02:56:363,87.17,-21.23
11.23,11.39,15:02:56:489,88.58,-10.61
11.97,-20.7,15:02:56:612,85.73,-6.66
25.35,-73.77,15:02:56:739,112.88,-6.12
22.26,-6.04,15:02:56:859,91.22,14.4
18.92,-6.82,15:02:56:990,97.08,11.35
19.94,18.66,15:02:57:125,84.22,28.12
20.1,16.53,15:02:57:268,83.09,34.4
19.84,14.04,15:02:57:392,83.88,38.67
19.91,8.56,15:02:57:529,87.86,39.19
19.88,9.05,15:02:57:651,89.46,37.37
19.76,9.88,15:02:57:782,85.32,31.19
20.14,10.71,15:02:57:906,84.39,29.23
18.52,-14.61,15:02:58:029,89.21,16.64
19.12,3.62,15:02:58:150,88.87,16.13
25.39,-26.76,15:02:58:289,100.55,8.0
11.24,-28.59,15:02:58:448,85.03,-3.77
10.79,-10.84,15:02:58:599,91.36,-7.67
11.74,-2.33,15:02:58:740,90.0,-12.03
11.42,-5.8,15:02:58:896,87.32,-21.0
11.65,-7.94,15:02:59:046,87.45,-26.38
11.99,-7.04,15:02:59:188,88.92,-33.25
12.87,-10.14,15:02:59:323,89.88,-37.96
14.22,-13.75,15:02:59:450,90.61,-40.14
14.52,-10.81,15:02:59:589,88.95,-42.39
14.79,-13.12,15:02:59:740,88.68,-43.52
14.77,-12.02,15:02:59:876,88.58,-43.46
14.97,-11.42,15:03:00:010,88.91,-41.45
14.72,-10.26,15:03:00:141,89.35,-36.94
12.83,-20.0,15:03:00:296,91.5,-30.65
12.1,-11.27,15:03:00:442,87.54,-25.71
12.54,-0.97,15:03:00:572,90.64,-17.94
12.19,4.97,15:03:00:710,81.03,-6.19
12.19,-21.08,15:03:00:836,81.77,-1.55
19.12,-21.48,15:03:00:970,96.56,2.63
21.41,9.86,15:03:01:126,88.32,16.49
20.46,19.26,15:03:01:256,80.75,22.56
20.53,10.29,15:03:01:403,79.48,29.72
20.95,8.03,15:03:01:561,81.68,35.15
20.83,9.89,15:03:01:711,86.48,34.47
20.55,6.73,15:03:01:850,84.58,27.17
17.69,4.62,15:03:01:989,83.85,18.18
17.45,-10.48,15:03:02:137,94.67,11.34
9.98,-35.1,15:03:02:279,85.36,-1.58
6.88,9.37,15:03:02:418,83.4,-9.48
7.86,7.09,15:03:02:568,87.7,-15.84
8.78,-14.57,15:03:02:719,95.08,-21.51
9.73,-0.17,15:03:02:857,89.74,-27.08
10.2,-0.41,15:03:02:993,89.51,-31.38
10.83,-0.53,15:03:03:121,89.53,-34.68
11.71,-0.13,15:03:03:259,89.74,-37.71
12.5,-1.8,15:03:03:391,90.17,-39.2
12.83,-2.24,15:03:03:524,90.25,-41.24
13.44,1.17,15:03:03:653,88.51,-41.15
13.7,2.02,15:03:03:789,88.03,-40.42
13.67,2.08,15:03:03:930,88.25,-37.17
13.21,-0.72,15:03:04:076,88.75,-32.91
13.01,0.78,15:03:04:222,90.02,-22.81
12.62,7.18,15:03:04:358,89.84,-16.31
12.11,10.15,15:03:04:499,90.69,-7.05
10.09,-4.04,15:03:04:636,94.02,-4.5
23.2,2.35,15:03:04:791,91.04,11.38
21.95,1.69,15:03:04:928,91.89,16.04
19.83,11.5,15:03:05:077,95.06,16.79
19.95,21.57,15:03:05:230,81.35,20.83
20.17,9.82,15:03:05:379,85.8,19.6
20.19,22.2,15:03:05:518,81.95,28.16
20.94,15.16,15:03:05:639,81.34,31.68
21.4,13.87,15:03:05:771,83.68,35.81
21.21,15.07,15:03:05:886,84.12,36.91
20.8,12.25,15:03:06:013,86.55,32.87
20.84,11.57,15:03:06:135,90.36,27.49
21.07,15.47,15:03:06:259,100.22,17.1
19.33,-6.01,15:03:06:382,92.8,13.62
23.45,-12.02,15:03:06:508,91.55,9.58
14.33,-27.71,15:03:06:637,86.69,-1.73
11.15,-9.05,15:03:06:770,85.12,-9.56
11.47,-4.43,15:03:06:894,84.84,-10.46
11.38,-3.8,15:03:07:020,84.79,-10.75
11.09,-0.73,15:03:07:141,84.99,-10.23
10.84,-1.37,15:03:07:263,86.43,-10.37
10.84,-3.94,15:03:07:388,85.76,-10.04
10.82,-0.7,15:03:07:512,85.76,-10.31
10.58,-1.35,15:03:07:635,85.81,-10.49
10.61,-1.34,15:03:07:762,86.72,-9.94
10.51,2.51,15:03:07:881,83.07,-10.12
11.07,3.04,15:03:08:014,86.88,-10.03
10.92,-1.49,15:03:08:140,90.26,-9.29
10.51,-7.23,15:03:08:258,91.11,-9.72
11.16,-9.68,15:03:08:380,87.5,-9.12
11.01,-4.03,15:03:08:502,90.48,-9.23
10.69,-2.75,15:03:08:631,90.28,-9.7
10.8,5.11,15:03:08:760,85.61,-10.59
11.23,10.24,15:03:08:893,82.62,-10.69
10.74,6.01,15:03:09:020,84.25,-9.4
10.88,6.03,15:03:09:145,81.92,-8.78
10.8,4.74,15:03:09:271,83.62,-9.33
11.0,4.78,15:03:09:400,84.41,-9.34
10.84,3.76,15:03:09:526,84.43,-9.43
11.07,-10.69,15:03:09:649,78.3,-9.26
10.69,6.96,15:03:09:780,84.64,-9.51
10.12,-8.32,15:03:09:897,91.76,-10.06
10.6,-6.86,15:03:10:009,84.69,-9.59
10.19,-7.68,15:03:10:116,86.33,-9.97
10.29,-4.19,15:03:10:227,85.95,-9.86
10.56,-9.51,15:03:10:337,88.47,-9.66
10.1,-8.78,15:03:10:444,91.29,-9.65
10.04,-4.07,15:03:10:550,90.26,-9.5
10.15,-1.11,15:03:10:661,83.69,-10.56
11.53,-14.08,15:03:10:775,86.78,-8.84
10.41,-8.02,15:03:10:881,84.91,-9.65
10.13,-1.85,15:03:10:987,85.1,-10.23
9.78,-13.09,15:03:11:101,87.29,-10.72
10.06,-16.7,15:03:11:210,87.89,-10.72
